quelle_strang,handle,url,plattform,nische_cluster,unter_nische,land_sprache,account_alter_oder_start,erstes_sichtbares_posting,start_datenqualitaet,follower_heute,follower_heute_datum,follower_heute_dq,follower_vor_30d,follower_vor_60d,follower_vor_90d,follower_vor_120d,follower_historie_quelle,follower_historie_dq,posts,posts_dq,posts_pro_woche,median_reel_views,median_dq,top_reel_url,top_reel_views,top_reel_datum,top5_reels,top_reels_dq,anzahl_reels_ueber_1m_bekannt,engagement_hinweis,ai_status,ai_beleg,ai_tools,klasse,emerging_outlier,affiliate_oder_monetarisierung_sichtbar,link_in_bio,quelle_urls,pruefdatum,notizen
DE,@idealo,https://www.instagram.com/idealo/,Instagram,"KI-Babys (Brand, Kontext)",Werbe-Reel mit KI-Babys ('keine Babys zu Schaden gekommen'),DE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN (Profil hinter Login-Wall; keine öffentliche Analytics gefunden),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine datierten Snapshots gefunden,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://www.instagram.com/reel/DPQpt3LDCs0/,31.9K,UNKNOWN,UNKNOWN,"VERIFIED (Instagram-Themenseite /popular/, gerundet)",0 bekannt,UNKNOWN,VERIFIED,Caption #ai #baby #ki,UNKNOWN,Brand/Kontext,UNKNOWN,UNKNOWN,UNKNOWN,https://www.instagram.com/popular/ki-baby/,2026-09-26,Marke nutzt KI-Baby-Format für Performance-Werbung -> Format ist in DE bekannt.
DE,@noonoouri,https://www.instagram.com/noonoouri/,Instagram,KI-Mode / virtuelle Influencerin,"Virtuelle Mode-Influencerin (Opium Effect, München)","DE-Operator, EN-Content",UNKNOWN,UNKNOWN,UNKNOWN,472000,2026-09-26,THIRD-PARTY OBSERVED (Suchsnippet: 'Januar 2026'),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine datierten Snapshots gefunden,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"VERIFIED (CGI/virtuelle Figur, Presse)","Presse (OMR, virtualhumans.org)",UNKNOWN,Leader (>250K),UNKNOWN,UNKNOWN,UNKNOWN,https://virtual-faces.com/ki-influencer-beispiele/ ; https://omr.com/de/daily/virtuelle-influencer-noonoouri-zoe ; WebSearch-Snippet (Stand Jan. 2026),2026-09-26,Einziger etablierter DE-Virtual-Influencer; virtual-faces.com (08/2026): 'Der deutschsprachige Markt ist noch dünn besetzt'.
M5,HappyHM,https://www.youtube.com/channel/UC51dm4aNYPINzz_rFJoDoBg,YouTube Shorts (Proxy),KI-Fußball-/Promi-Sketche,Haaland/Mbappé-3D-CGI-Sketche,English / United States,2026-07-19,2026-07-19,"VERIFIED (ältester Short, youtube.com)",874000,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,106,VERIFIED,,4312622,VERIFIED,https://www.youtube.com/shorts/bX2RbVQ_6r0,153751204,2026-09-01,,VERIFIED,74,,VERIFIED,"About-Text: ""…nnel producing original 3D CGI and AI-assisted short-form content throug…""",,,,,,https://www.youtube.com/channel/UC51dm4aNYPINzz_rFJoDoBg,2026-09-26,"Shorts ≥1M: 120T=74 / 30T=23; Quelle Kanalliste: NexLev Shorts-Niche-Finder (isAiChannel=true, erster Upload ≥2026-03-28) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2026-03-10 | Shorts gelistet: 106, davon 86 mit exaktem YT-Datum, Rest interpoliert | NexLev-Format: Memes; Kategorien: soccer,humor & comedy,memes | NexLev-"
M5,Christina Kingston,https://www.youtube.com/channel/UCzdqKZvSV8j_z_xmXFKhH-A,YouTube Shorts (Proxy),KI-Babys/Kinder/Familien-Comedy,Geschwister-Comedy (AI-Song),English / UNKNOWN,2026-05-27,2026-05-27,"VERIFIED (ältester Short, youtube.com)",123000,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,65,VERIFIED,,873000,VERIFIED,https://www.youtube.com/shorts/2s7qtsDcvdg,14508571,2026-07-09,,VERIFIED,29,,VERIFIED,"About-Text: ""…mily’s tmi with the world with jam ai songs🤣😂💕…""; 61 Short-Titel mit AI/#ai",,,,,,https://www.youtube.com/channel/UCzdqKZvSV8j_z_xmXFKhH-A,2026-09-26,"Shorts ≥1M: 120T=29 / 30T=0; Quelle Kanalliste: NexLev Shorts-Niche-Finder (isAiChannel=true, erster Upload ≥2026-03-28) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2026-05-18 | Shorts gelistet: 65, davon 42 mit exaktem YT-Datum, Rest interpoliert | NexLev-Format: AI stories; Kategorien: Humor & Comedy,Family,Memes | Nex"
M5,Faded Mystery,https://www.youtube.com/channel/UCp-heMmUdTb0j7_qFA4K8aw,YouTube Shorts (Proxy),Religions-Edits (Jesus/Allah),Jesus-Mystery,English / United States,2026-04-03,2026-04-03,"VERIFIED (ältester Short, youtube.com)",282000,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,254,VERIFIED,,118196,VERIFIED,https://www.youtube.com/shorts/O3ydIvgxvHQ,15029872,2026-04-04,,VERIFIED,27,,VERIFIED,2 Short-Titel mit AI/#ai,,,,,,https://www.youtube.com/channel/UCp-heMmUdTb0j7_qFA4K8aw,2026-09-26,"Shorts ≥1M: 120T=27 / 30T=5; Quelle Kanalliste: NexLev Shorts-Niche-Finder (isAiChannel=true, erster Upload ≥2026-03-28) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2026-03-01 | Shorts gelistet: 254, davon 70 mit exaktem YT-Datum, Rest interpoliert | NexLev-Format: Stories; Kategorien: christianity,religion,paranormal | "
M5,magical scenes,https://www.youtube.com/channel/UChA6ZZBnAPUHLQbriv8LIHg,YouTube Shorts (Proxy),Film/Anime/Promi-Edits & Commentary,Hollywood-BTS (AI?),English / United States,2026-07-31,2026-07-31,"VERIFIED (ältester Short, youtube.com)",92200,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,120,VERIFIED,,107000,VERIFIED,https://www.youtube.com/shorts/92Y5IqUBY4E,21221868,2026-08-03,,VERIFIED,20,,VERIFIED,5 Short-Titel mit AI/#ai,,,,,,https://www.youtube.com/channel/UChA6ZZBnAPUHLQbriv8LIHg,2026-09-26,"Shorts ≥1M: 120T=20 / 30T=3; Ergänzung ohne NexLev-AI-Flag: nicht in Kern-Aggregation, separat ausgewiesen | Quelle Kanalliste: NexLev semantische Suche OHNE AI-Flag (Ergänzung) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2026-07-31 | Shorts gelistet: 120, davon 45 mit exaktem YT-Datum, Rest interpoliert | NexLev-Format:"
M5,Bau Rausch,https://www.youtube.com/channel/UCLD6TIH_b6r4v-7NQoXOvhA,YouTube Shorts (Proxy),KI-DIY/Bau/Cabin/Handwerk,Floating Cabin/Bunker-Build,German / United States,2026-04-14,2026-04-14,"VERIFIED (ältester Short, youtube.com)",621000,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,53,VERIFIED,,1048472,VERIFIED,https://www.youtube.com/shorts/BMlCqeKWe5Y,127816586,2026-07-12,,VERIFIED,19,,VERIFIED,22 Short-Titel mit AI/#ai,,,,,,https://www.youtube.com/channel/UCLD6TIH_b6r4v-7NQoXOvhA,2026-09-26,"Shorts ≥1M: 120T=19 / 30T=0; Quelle Kanalliste: NexLev Shorts-Niche-Finder (isAiChannel=true, erster Upload ≥2026-03-28) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2025-07-13 | Shorts gelistet: 53, davon 34 mit exaktem YT-Datum, Rest interpoliert | NexLev-Format: AI stories; Kategorien: do it yourself,architecture,envir"
M5,Katherine Playz 🍉,https://www.youtube.com/channel/UCALl0N5Lplg1HQ36yfrAkjw,YouTube Shorts (Proxy),KI-Story-Serien (animiert/Roblox/Moral),Roblox-Familienstorys,English / United States,2026-04-22,2026-04-22,"VERIFIED (ältester Short, youtube.com)",234000,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,70,VERIFIED,,453000,VERIFIED,https://www.youtube.com/shorts/N1WzZeIXMvs,4365498,2026-07-31,,VERIFIED,16,,VERIFIED,2 Short-Titel mit AI/#ai,,,,,,https://www.youtube.com/channel/UCALl0N5Lplg1HQ36yfrAkjw,2026-09-26,"Shorts ≥1M: 120T=16 / 30T=1; Quelle Kanalliste: NexLev Shorts-Niche-Finder (isAiChannel=true, erster Upload ≥2026-03-28) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2017-02-14 | Shorts gelistet: 70, davon 31 mit exaktem YT-Datum, Rest interpoliert | NexLev-Format: AI stories; Kategorien: Roblox,Family,Life Stories | NexL"
M5,Ai ka churcha,https://www.youtube.com/channel/UCgjkLGesC_7-Parv0j9l26g,YouTube Shorts (Proxy),KI-Kochen/Village-Food,Village-Cooking (AI),English / UNKNOWN,2026-06-20,2026-06-20,"VERIFIED (ältester Short, youtube.com)",215000,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,75,VERIFIED,,119047,VERIFIED,https://www.youtube.com/shorts/pdCZ40lkhrs,20902997,2026-06-25,,VERIFIED,16,,VERIFIED,"About-Text: ""…r channel!  We create high-quality AI videos inspired by traditional vil…""; 12 Short-Titel mit AI/#ai",,,,,,https://www.youtube.com/channel/UCgjkLGesC_7-Parv0j9l26g,2026-09-26,"Shorts ≥1M: 120T=16 / 30T=3; Quelle Kanalliste: NexLev Shorts-Niche-Finder (isAiChannel=true, erster Upload ≥2026-03-28) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2026-06-19 | Shorts gelistet: 75, davon 30 mit exaktem YT-Datum, Rest interpoliert | NexLev-Format: AI stories; Kategorien: cooking,rural living,family | Nex"
M5,Bridge Timelaps Official,https://www.youtube.com/channel/UCfvqcyQ-Iwy7F2kXKgtP83Q,YouTube Shorts (Proxy),KI-DIY/Bau/Cabin/Handwerk,Brücken/Dorf-Timelapse,English / UNKNOWN,2026-05-04,2026-05-04,"VERIFIED (ältester Short, youtube.com)",312000,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,221,VERIFIED,,42000,VERIFIED,https://www.youtube.com/shorts/Z4LI9t1bmz4,76559514,2026-06-12,,VERIFIED,10,,VERIFIED,"About-Text: ""…AI visual concepts of civil engineeri…""",,,,,,https://www.youtube.com/channel/UCfvqcyQ-Iwy7F2kXKgtP83Q,2026-09-26,"Shorts ≥1M: 120T=10 / 30T=0; Ergänzung ohne NexLev-AI-Flag: nicht in Kern-Aggregation, separat ausgewiesen | Quelle Kanalliste: NexLev semantische Suche OHNE AI-Flag (Ergänzung) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2016-04-02 | Shorts gelistet: 221, davon 49 mit exaktem YT-Datum, Rest interpoliert | NexLev-Format:"
M5,Usa9teen day,https://www.youtube.com/channel/UCb_SMKLM0jAT8UNq022tn3g,YouTube Shorts (Proxy),KI-Surreal/VFX/What-if,AI vs Real,English / UNKNOWN,2026-04-11,2026-04-11,"VERIFIED (ältester Short, youtube.com)",47100,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,164,VERIFIED,,77000,VERIFIED,https://www.youtube.com/shorts/XH8rjNyczuQ,32861466,2026-04-17,,VERIFIED,10,,VERIFIED,2 Short-Titel mit AI/#ai,,,,,,https://www.youtube.com/channel/UCb_SMKLM0jAT8UNq022tn3g,2026-09-26,"Shorts ≥1M: 120T=10 / 30T=1; Ergänzung ohne NexLev-AI-Flag: nicht in Kern-Aggregation, separat ausgewiesen | Quelle Kanalliste: NexLev semantische Suche OHNE AI-Flag (Ergänzung) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2026-04-11 | Shorts gelistet: 164, davon 45 mit exaktem YT-Datum, Rest interpoliert | NexLev-Format:"
M5,Just In Shorts,https://www.youtube.com/channel/UCvMnPH-s593D6sJ9e_u82IQ,YouTube Shorts (Proxy),KI-3D-Explainer/Kuriositäten,Kuriositäten,English / United States,2026-04-30,2026-04-30,"VERIFIED (ältester Short, youtube.com)",61400,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,54,VERIFIED,,37453,VERIFIED,https://www.youtube.com/shorts/bbxfjOUoeFk,28848055,2026-07-21,,VERIFIED,8,,VERIFIED,"About-Text: ""…s my voice. Visuals are built with AI and 3D tools to make every second…""",,,,,,https://www.youtube.com/channel/UCvMnPH-s593D6sJ9e_u82IQ,2026-09-26,"Shorts ≥1M: 120T=8 / 30T=0; Quelle Kanalliste: NexLev Shorts-Niche-Finder (isAiChannel=true, erster Upload ≥2026-03-28) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2026-04-28 | Shorts gelistet: 54, davon 24 mit exaktem YT-Datum, Rest interpoliert | NexLev-Format: AI stories; Kategorien: life stories,science,anomalies an"
M5,The Classic Facts,https://www.youtube.com/channel/UCYAI-Eg09ryOmJ4u_ed8F2A,YouTube Shorts (Proxy),KI-Surreal/VFX/What-if,AI-Realismus (Cartoon→real),Portuguese / United States,2026-04-11,2026-04-11,"VERIFIED (ältester Short, youtube.com)",51500,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,98,VERIFIED,,37000,VERIFIED,https://www.youtube.com/shorts/V1L0g16ttfA,50569393,2026-05-16,,VERIFIED,7,,VERIFIED,8 Short-Titel mit AI/#ai,,,,,,https://www.youtube.com/channel/UCYAI-Eg09ryOmJ4u_ed8F2A,2026-09-26,"Shorts ≥1M: 120T=7 / 30T=0; Ergänzung ohne NexLev-AI-Flag: nicht in Kern-Aggregation, separat ausgewiesen | Quelle Kanalliste: NexLev semantische Suche OHNE AI-Flag (Ergänzung) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2026-04-10 | Shorts gelistet: 98, davon 30 mit exaktem YT-Datum, Rest interpoliert | NexLev-Format: "
M5,Zoyuno,https://www.youtube.com/channel/UCqx7oogViMrhkRQ0e79y7Mw,YouTube Shorts (Proxy),Nostalgie/Then&Now/Promi-Revival,GTA-Nostalgie,English / India,2026-03-29,2026-03-29,"VERIFIED (ältester Short, youtube.com)",26800,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,180,VERIFIED,,33998,VERIFIED,https://www.youtube.com/shorts/46u8kPqyI4A,21966075,2026-06-08,,VERIFIED,7,,VERIFIED,"About-Text: ""…, and everything in between. I use AI to transform iconic game character…""; 5 Short-Titel mit AI/#ai",,,,,@zoyunoyt._,https://www.youtube.com/channel/UCqx7oogViMrhkRQ0e79y7Mw,2026-09-26,"Shorts ≥1M: 120T=7 / 30T=0; Quelle Kanalliste: NexLev Shorts-Niche-Finder (isAiChannel=true, erster Upload ≥2026-03-28) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2019-07-09 | Shorts gelistet: 180, davon 39 mit exaktem YT-Datum, Rest interpoliert | NexLev-Format: Memes; Kategorien: gta,video games,nostalgia | NexLev-Me"
M5,KEDAR EDITZ,https://www.youtube.com/channel/UC4m7jLOFE07dFQwQ4lt7vaw,YouTube Shorts (Proxy),KI-Tiere & Haustiere (Humor/Fakten),Wildlife-Clips,English / India,2026-06-08,2026-06-08,"VERIFIED (ältester Short, youtube.com)",56300,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,171,VERIFIED,,15000,VERIFIED,https://www.youtube.com/shorts/QVcM5GtuDhg,62510689,2026-06-23,,VERIFIED,5,,VERIFIED,2 Short-Titel mit AI/#ai,,,,,@kedar_editz2,https://www.youtube.com/channel/UC4m7jLOFE07dFQwQ4lt7vaw,2026-09-26,"Shorts ≥1M: 120T=5 / 30T=0; Quelle Kanalliste: NexLev Shorts-Niche-Finder (isAiChannel=true, erster Upload ≥2026-03-28) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2026-06-01 | Shorts gelistet: 171, davon 36 mit exaktem YT-Datum, Rest interpoliert | NexLev-Format: Memes; Kategorien: Folklore,Urban Legends,Memes | NexLev"
M5,abdulamin khan,https://www.youtube.com/channel/UCzu0MQhqTkRjxBKJeJJlC1g,YouTube Shorts (Proxy),Sonstiges,Fischerei/Ozean,English / UNKNOWN,2026-07-30,2026-07-30,"VERIFIED (ältester Short, youtube.com)",37600,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,17,VERIFIED,,33942,VERIFIED,https://www.youtube.com/shorts/o4KdL-gPj2k,30546488,2026-07-30,,VERIFIED,4,,VERIFIED,2 Short-Titel mit AI/#ai,,,,,,https://www.youtube.com/channel/UCzu0MQhqTkRjxBKJeJJlC1g,2026-09-26,"Shorts ≥1M: 120T=4 / 30T=0; Quelle Kanalliste: NexLev Shorts-Niche-Finder (isAiChannel=true, erster Upload ≥2026-03-28) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2026-07-30 | Shorts gelistet: 17, davon 16 mit exaktem YT-Datum, Rest interpoliert | NexLev-Format: Compilations; Kategorien: scuba diving,fishing,wildlife |"
M5,Arun,https://www.youtube.com/channel/UCHxitwUKfTb8NXKpCutbtKA,YouTube Shorts (Proxy),Religions-Edits (Jesus/Allah),Quran,English / UNKNOWN,2026-06-01,2026-06-01,"VERIFIED (ältester Short, youtube.com)",36400,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,524,VERIFIED,,3400,VERIFIED,https://www.youtube.com/shorts/IaupFEFWRiE,2695962,2026-09-19,,VERIFIED,4,,VERIFIED,6 Short-Titel mit AI/#ai,,,,,,https://www.youtube.com/channel/UCHxitwUKfTb8NXKpCutbtKA,2026-09-26,"Shorts ≥1M: 120T=4 / 30T=4; Quelle Kanalliste: NexLev Shorts-Niche-Finder (isAiChannel=true, erster Upload ≥2026-03-28) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2026-04-12 | Shorts gelistet: 524, davon 66 mit exaktem YT-Datum, Rest interpoliert | NexLev-Format: Viral Videos; Kategorien: digital art,viral videos,visua"
M5,safetyOFF,https://www.youtube.com/channel/UC6ZnqOcKLu-C43uAGQtH7Qg,YouTube Shorts (Proxy),KI-3D-Explainer/Kuriositäten,Waffen-Fakten,English / United States,2026-08-01,2026-08-01,"VERIFIED (ältester Short, youtube.com)",61800,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,142,VERIFIED,,176500,VERIFIED,https://www.youtube.com/shorts/8pITkICzFs4,1183456,2026-08-10,,VERIFIED,3,,VERIFIED,"About-Text: ""…s and animations are created using AI image. All concepts, scripts, rese…""",,,,,,https://www.youtube.com/channel/UC6ZnqOcKLu-C43uAGQtH7Qg,2026-09-26,"Shorts ≥1M: 120T=3 / 30T=0; Quelle Kanalliste: NexLev Shorts-Niche-Finder (isAiChannel=true, erster Upload ≥2026-03-28) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2026-07-22 | Shorts gelistet: 142, davon 32 mit exaktem YT-Datum, Rest interpoliert | NexLev-Format: Educational Explainer; Kategorien: military,history,guns"
M5,Kian,https://www.youtube.com/channel/UCM3MPdJzct6af3xHcOHLqXA,YouTube Shorts (Proxy),Nostalgie/Then&Now/Promi-Revival,Promi-Revival (MJ/Diana),English / Germany,2026-04-26,2026-04-26,"VERIFIED (ältester Short, youtube.com)",59400,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,331,VERIFIED,,48000,VERIFIED,https://www.youtube.com/shorts/-A7eF_JpGow,22716454,2026-05-09,,VERIFIED,3,,VERIFIED,2 Short-Titel mit AI/#ai,,,,,@ayla.creates.ai,https://www.youtube.com/channel/UCM3MPdJzct6af3xHcOHLqXA,2026-09-26,"Shorts ≥1M: 120T=3 / 30T=0; Quelle Kanalliste: NexLev Shorts-Niche-Finder (isAiChannel=true, erster Upload ≥2026-03-28) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2025-09-12 | Shorts gelistet: 331, davon 68 mit exaktem YT-Datum, Rest interpoliert | NexLev-Format: Fan edits; Kategorien: 70,80,90's celebrity news & gossi"
M5,Isla | Interior Designer,https://www.youtube.com/channel/UC2MLuKGNJNDZ1lko7cp23Eg,YouTube Shorts (Proxy),KI-Interior/Architektur/Smart Home,AI-Raumdesign (App),English / UNKNOWN,2026-03-05,2026-03-05,"VERIFIED (ältester Short, youtube.com)",51100,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,235,VERIFIED,,117000,VERIFIED,https://www.youtube.com/shorts/cFq4zgr5fQk,5580667,2026-07-19,,VERIFIED,3,,VERIFIED,20 Short-Titel mit AI/#ai,,,,,,https://www.youtube.com/channel/UC2MLuKGNJNDZ1lko7cp23Eg,2026-09-26,"Shorts ≥1M: 120T=3 / 30T=0; Quelle Kanalliste: NexLev Shorts-Niche-Finder (isAiChannel=true, erster Upload ≥2026-03-28) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2026-03-05 | Shorts gelistet: 235, davon 48 mit exaktem YT-Datum, Rest interpoliert | NexLev-Format: AI stories; Kategorien: design,artificial intelligence,u"
M5,The Dopamine Drop,https://www.youtube.com/channel/UCnTxuknrLih2iv_ntxaYPAw,YouTube Shorts (Proxy),KI-Fußball-/Promi-Sketche,WM-Ranking,English / United States,2026-07-04,2026-07-04,"VERIFIED (ältester Short, youtube.com)",24900,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,49,VERIFIED,,26000,VERIFIED,https://www.youtube.com/shorts/ePJ4Y8znOC0,19028282,2026-07-20,,VERIFIED,3,,VERIFIED,5 Short-Titel mit AI/#ai,,,,,,https://www.youtube.com/channel/UCnTxuknrLih2iv_ntxaYPAw,2026-09-26,"Shorts ≥1M: 120T=3 / 30T=1; Quelle Kanalliste: NexLev Shorts-Niche-Finder (isAiChannel=true, erster Upload ≥2026-03-28) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2026-06-23 | Shorts gelistet: 49, davon 21 mit exaktem YT-Datum, Rest interpoliert | NexLev-Format: Memes; Kategorien: soccer,funny moments,memes | NexLev-Me"
M5,Soft sound Space,https://www.youtube.com/channel/UCYosbTlzBCc1vtUPa_W-NHg,YouTube Shorts (Proxy),KI-Restoration/Satisfying/ASMR,Auto-Restoration ASMR,English / Pakistan,2026-07-28,2026-07-28,"VERIFIED (ältester Short, youtube.com)",32299,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,71,VERIFIED,,11616,VERIFIED,https://www.youtube.com/shorts/ZbqSHj7owmg,29324981,2026-08-02,,VERIFIED,2,,VERIFIED,69 Short-Titel mit AI/#ai,,,,,,https://www.youtube.com/channel/UCYosbTlzBCc1vtUPa_W-NHg,2026-09-26,"Shorts ≥1M: 120T=2 / 30T=0; Quelle Kanalliste: NexLev Shorts-Niche-Finder (isAiChannel=true, erster Upload ≥2026-03-28) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2026-07-22 | Shorts gelistet: 71, davon 21 mit exaktem YT-Datum, Rest interpoliert | NexLev-Format: ASMR; Kategorien: autos,do it yourself,satisfying videos "
M5,IAmPoli,https://www.youtube.com/channel/UCCr83fOZNqbKzKMc-9ZYE8Q,YouTube Shorts (Proxy),KI-Fußball-/Promi-Sketche,Haaland-Memes,English / United States,2026-08-13,2026-08-13,"VERIFIED (ältester Short, youtube.com)",18500,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,43,VERIFIED,,5888,VERIFIED,https://www.youtube.com/shorts/JY3n5dnlulw,24846643,2026-08-26,,VERIFIED,1,,VERIFIED,"About-Text: ""…entertaining videos using a mix of AI, creativity, and things I film mys…""",,,,,,https://www.youtube.com/channel/UCCr83fOZNqbKzKMc-9ZYE8Q,2026-09-26,"Shorts ≥1M: 120T=1 / 30T=0; Quelle Kanalliste: NexLev Shorts-Niche-Finder (isAiChannel=true, erster Upload ≥2026-03-28) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2026-05-19 | Shorts gelistet: 43, davon 20 mit exaktem YT-Datum, Rest interpoliert | NexLev-Format: Memes; Kategorien: humor & comedy,animation,memes | NexLe"
M5,Xploria- 3D,https://www.youtube.com/channel/UCmss3t_BBbvCHSKqBkXe7mw,YouTube Shorts (Proxy),KI-3D-Explainer/Kuriositäten,3D-Tiefen/Größenvergleich,English / United States,2026-02-13,2026-02-13,"VERIFIED (ältester Short, youtube.com)",12400,2026-09-26,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine Abo-Historie (Social Blade gesperrt),UNKNOWN,188,VERIFIED,,1500,VERIFIED,https://www.youtube.com/shorts/jsG8lPd65Xo,4454846,2026-08-02,,VERIFIED,1,,VERIFIED,3 Short-Titel mit AI/#ai,,,,,,https://www.youtube.com/channel/UCmss3t_BBbvCHSKqBkXe7mw,2026-09-26,"Shorts ≥1M: 120T=1 / 30T=0; Quelle Kanalliste: NexLev faceless_outliers (isAiContent=true) | Start-Quelle: YT (ältester Short) | YT-Beitritt: 2026-02-12 | Shorts gelistet: 188, davon 34 mit exaktem YT-Datum, Rest interpoliert"
